Job_id,Job title,Job posting date,Job posting url,Job location,Pay rate,Vendor company name,Job type,Work from availability,Work type(remote/on-site),Modified Date,Current date time (CST),Job Title
40ce23ea1b6d60a3b3da04653b8f0f77,"Data Analyst - Houston, TX -- Hybrid Work -- 49580",2024-02-01T14:46:20Z,https://www.dice.com/job-detail/2730c2a5-6eea-4cf0-b038-83c9959a09fd,"Houston, TX, USA",$55,PRIMUS Global Services Inc.,Contract,FALSE,Hybrid/Onsite,2024-02-02T00:01:17Z,2024-02-01T23:58:01Z,Data Analyst
f0b086c2097c448e2894f4fc613101cb,Excel Data analyst,2024-02-01T19:27:00Z,https://www.dice.com/job-detail/f6eb5944-08e8-497a-a789-5701a7e0040c,,Depends on Experience,Cdata System Inc,Contract,FALSE,Remote,2024-02-01T19:27:00Z,2024-02-01T23:58:01Z,Data Analyst
060f3bb9c72c310986c38aaabce6a197,Application Systems Analyst (Data Analyst) - HYBRID,2024-01-31T20:38:39Z,https://www.dice.com/job-detail/ddf3cda0-8231-4239-9361-b7cf7efce8bc,"Raleigh, NC, USA",Depends on Experience,"Chandra Technologies,  Inc.",Contract,FALSE,Hybrid/Onsite,2024-01-31T20:38:39Z,2024-02-01T23:58:01Z,Data Analyst
6fd58de2284f6b9d6772f2ab43750c0d,Healthcare BSA/Data Analyst,2024-02-01T15:43:13Z,https://www.dice.com/job-detail/0d9a627c-1adb-4c8a-8f2a-c8e0c3614749,"Richmond, VA, USA",Depends on Experience,Innosoul inc,"Contract, Third Party",FALSE,Hybrid/Onsite,2024-02-01T15:43:13Z,2024-02-01T23:58:01Z,Data Analyst
6580087d01536ceb2817d34a352fb6a7,Data Analyst with Cognos/PowerBI and P&C Insurance Experience,2024-02-01T18:27:11Z,https://www.dice.com/job-detail/7b2212bf-ff4e-4e3e-b7df-e41bb7138213,"Florham Park, NJ, USA",Depends on Experience,ePeople Technologies Inc,"Contract, Third Party",FALSE,Hybrid/Onsite,2024-02-01T18:27:11Z,2024-02-01T23:58:01Z,Data Analyst
69837e376976e1749a3e05c9307d96a4,Data Analyst,2024-02-01T14:26:23Z,https://www.dice.com/job-detail/ba39dee9-4b8f-4603-8b42-ba88fdcd76d8,"Austin, TX, USA",Depends on Experience,Cynet Systems,"Third Party, Contract",FALSE,Hybrid/Onsite,2024-02-01T14:26:23Z,2024-02-01T23:58:01Z,Data Analyst
5b37cdb641ccbfa1dc002c7a977c27f7,Data Analyst,2024-02-01T10:04:11Z,https://www.dice.com/job-detail/256cd429-bc07-45c8-bb90-f1f56b0404a6,"Washington, DC, USA",USD 35.00 - 39.00 per hour,Eliassen Group,Contract,FALSE,Hybrid/Onsite,2024-02-01T22:03:56Z,2024-02-01T23:58:01Z,Data Analyst
8dd2295c88c400bcf71a66658454550a,Data Analyst,2024-01-31T23:33:27Z,https://www.dice.com/job-detail/d6c36cd4-9418-46cd-8df5-2846f4147d45,"Minneapolis, MN, USA",$50 - $50 hourly,Kforce Technology Staffing,Contract,FALSE,Remote,2024-02-02T04:38:37Z,2024-02-01T23:58:01Z,Data Analyst
a5ed8af4a91580c66256da8ab2bd73a9,Senior Data Analyst,2024-02-01T16:41:43Z,https://www.dice.com/job-detail/b7e90fe8-4b11-4bd4-a635-52c625d1efae,"Erie, PA, USA",Depends on Experience,Derex Technologies Inc.,Contract,FALSE,Hybrid/Onsite,2024-02-01T16:41:43Z,2024-02-01T23:58:01Z,Data Analyst
8130030d862c5c7fa6370e1a5c8a3825,Financial Data Analyst,2024-01-31T23:27:08Z,https://www.dice.com/job-detail/dcf02822-7c4b-438f-9eff-d76a2340ef59,"Dallas, TX, USA",Depends on Experience,Lucid Technologies,"Contract, Third Party",FALSE,Hybrid/Onsite,2024-01-31T23:27:08Z,2024-02-01T23:58:01Z,Data Analyst
79b4ca8b1805ec46c77970d66df70af8,Business/Data Analyst,2024-02-01T18:23:15Z,https://www.dice.com/job-detail/c82a63ab-4b95-4002-8a6c-87d783a5a0c6,"Philadelphia, PA, USA",Depends on Experience,SoftPath Technologies LLC,Contract,FALSE,Hybrid/Onsite,2024-02-01T18:23:15Z,2024-02-01T23:58:01Z,Data Analyst
26bc05d225a0e8d6e91982d79244b17c,Data Analyst |,2024-02-01T22:00:43Z,https://www.dice.com/job-detail/64d2fee7-e134-4389-869d-8c4e6e608b40,"Lake Forest, IL, USA",,Spruce Infotech Inc,"Contract, Third Party",FALSE,Hybrid/Onsite,2024-02-02T05:01:08Z,2024-02-01T23:58:01Z,Data Analyst
66be65b5c02775d280f11960841c6d4d,Senior Data Analyst,2024-02-01T21:40:05Z,https://www.dice.com/job-detail/abbbd889-7845-4cd3-9e65-0ee9a39fcb3a,"Akron, OH, USA",Depends on Experience,Oxford Global Resources,Contract,FALSE,Hybrid/Onsite,2024-02-01T21:40:05Z,2024-02-01T23:58:01Z,Data Analyst
65d6113d78c60f43067abbc40bd72e6c,Data Analyst (Production Support) || No OPT and CPT ||,2024-02-01T15:45:52Z,https://www.dice.com/job-detail/9852305e-217f-4107-a1dc-027e26993271,"Boston, MA, USA",Depends on Experience,Shiro Technologies,Contract,FALSE,Hybrid/Onsite,2024-02-01T15:45:52Z,2024-02-01T23:58:01Z,Data Analyst
3bb057857d496496d14d871b18e7601c,Data Analyst,2024-02-02T04:09:59Z,https://www.dice.com/job-detail/591220f7-48ab-4f71-a488-08f4f09d2df3,"Plano, TX, USA",$65.00 - $70.00 per hour,BCforward,Contract,FALSE,Hybrid/Onsite,2024-02-02T04:09:59Z,2024-02-01T23:58:01Z,Data Analyst
6f73d3b4638d6500260f9d6b0f1b9cf3,Data Analyst,2024-02-01T15:36:08Z,https://www.dice.com/job-detail/0bcec6ab-b332-4f13-b10e-15148da4af8a,"Chicago, IL, USA",Depends on Experience,Whiztek Corp,"Third Party, Contract",FALSE,Hybrid/Onsite,2024-02-01T15:36:08Z,2024-02-01T23:58:01Z,Data Analyst
406db94239605340aa7c0c60bc970fc5,Data Analyst,2024-02-01T14:04:24Z,https://www.dice.com/job-detail/8b15894b-3886-4544-b16f-63ac6425b556,"Raleigh, NC, USA",Depends on Experience,Innoza Tech LLC,Contract,FALSE,Hybrid/Onsite,2024-02-01T14:04:24Z,2024-02-01T23:58:01Z,Data Analyst
3046167dddac5fe09e58bcc156529aa3,Data Analyst - Marketing Operations (Workfront),2024-01-31T21:18:52Z,https://www.dice.com/job-detail/9ea47639-af51-430e-af71-d2af3ef3fd53,"Dallas, TX, USA",,Sira Consulting,"Full-time, Part-time, Third Party, Contract",FALSE,Hybrid/Onsite,2024-01-31T21:27:25Z,2024-02-01T23:58:01Z,Data Analyst
adedd8d6ec7a5876ddaa1968ba0c459d,2008 Data analyst with Splunk,2024-02-01T22:31:04Z,https://www.dice.com/job-detail/872e0371-0c02-4862-8991-99e6246a38a0,,Depends on Experience,"ReqRoute, Inc","Contract, Third Party",FALSE,Remote,2024-02-01T22:31:04Z,2024-02-01T23:58:01Z,Data Analyst
35b9478156ae29bbaf001a8fd65e1e0e,Data Analyst for QRM (Actimize space),2024-02-01T15:14:22Z,https://www.dice.com/job-detail/1fa74a01-7196-4065-8e0f-23f7e156bb25,"Phoenix, AZ, USA",$55 - $63,Lucid Technologies,"Contract, Third Party",FALSE,Hybrid/Onsite,2024-02-01T15:14:22Z,2024-02-01T23:58:01Z,Data Analyst
d3d91cacd4f443c392215fef57c8850a,Data Analyst Specialist,2024-02-01T13:23:31Z,https://www.dice.com/job-detail/c3aa06d6-72a8-4c1b-aa9c-c6320473c6b4,"McLean, VA, USA",$50 - $65,HawkB Inc,Contract,FALSE,Hybrid/Onsite,2024-02-01T13:23:31Z,2024-02-01T23:58:01Z,Data Analyst
288b107d58417858b950939085e7276b,Lead Technical Data Analyst,2024-02-01T18:12:16Z,https://www.dice.com/job-detail/e8014679-3c92-43a5-b058-3101680d76a1,"McLean, VA, USA",Depends on Experience,CompNova,"Contract, Third Party",FALSE,Hybrid/Onsite,2024-02-01T18:39:31Z,2024-02-01T23:58:01Z,Data Analyst
a88da51c3de12b3b975041f80bf568e5,Data Analyst with Splunk,2024-01-31T21:15:04Z,https://www.dice.com/job-detail/c916c04b-d94e-40f2-b30f-a6a56514f82e,,Depends on Experience,TechSpace Solutions Inc.,Contract,FALSE,Remote,2024-02-01T16:27:59Z,2024-02-01T23:58:01Z,Data Analyst
2358565d865b899161054d270f8754e2,qTest Data Analyst (Need LOCAL For F2F Client Interview),2024-02-02T00:00:56Z,https://www.dice.com/job-detail/6f3785bb-5ec5-4c66-9415-cc8ca929c5da,"Austin, TX, USA",$Open as per market,Droisys,"Full-time, Part-time, Contract, Third Party",FALSE,Hybrid/Onsite,2024-02-02T00:15:42Z,2024-02-01T23:58:01Z,Data Analyst
6c07084e2820b5cddc2a58c56ef77ae6,Only Local Resumes Senior Data Analyst,2024-02-01T16:04:40Z,https://www.dice.com/job-detail/536202c6-6372-42e1-b416-f35fd949031f,"Duluth, MN, USA",Depends on Experience,Cyber Sphere LLC,"Third Party, Contract",FALSE,Hybrid/Onsite,2024-02-01T16:04:40Z,2024-02-01T23:58:01Z,Data Analyst
8f655bd2ec4bcbe1240d222dd22b8c4b,Production Support Data Analyst SR-601793,2024-02-01T19:03:39Z,https://www.dice.com/job-detail/e18f184b-5efe-4316-b5c8-89de51794c88,"Harrison, NY, USA",BASED ON EXPERIENCE,iTech Solutions,Contract,FALSE,Hybrid/Onsite,2024-02-02T01:03:41Z,2024-02-01T23:58:01Z,Data Analyst
0bf6b609804ca651d00a571e7e58a962,Splunk Data Analyst (Must be 10 years ),2024-02-01T22:58:11Z,https://www.dice.com/job-detail/ca543c4f-f53e-4c7f-8036-c11b05020893,,Depends on Experience,iPeople Infosystems LLC,"Contract, Third Party",FALSE,Remote,2024-02-01T22:58:11Z,2024-02-01T23:58:01Z,Data Analyst
95c20955c5520dc2501286ee6117b720,Data Modeler ( Data Analyst ),2024-01-31T19:58:56Z,https://www.dice.com/job-detail/b5338c9e-5fcb-428f-a091-b21e2b9b9bce,"Sacramento, CA, USA",Depends on Experience,H3 Technologies,Contract,FALSE,Hybrid/Onsite,2024-01-31T19:58:56Z,2024-02-01T23:58:01Z,Data Analyst
aa4b5a3087352a52b647045d2439f281,"Data Integration Engineer/Analyst @ Columbus-OH, F2F Interview Mandatory",2024-02-01T16:09:09Z,https://www.dice.com/job-detail/b02850d9-5587-4f9e-8a49-193433c2e7d8,"Columbus, OH, USA",Depends on Experience,ProCorp Systems Inc.,"Contract, Third Party",FALSE,Hybrid/Onsite,2024-02-01T16:23:23Z,2024-02-01T23:58:01Z,Data Analyst
847d15c2403d1545469c888c2a06817a,Data Engineer/Analyst,2024-02-01T15:56:42Z,https://www.dice.com/job-detail/2c62a271-074d-4784-9869-dba71b8a2144,"Columbus, OH, USA",$60 - $70,ApTask,Contract,FALSE,Hybrid/Onsite,2024-02-01T15:56:42Z,2024-02-01T23:58:01Z,Data Analyst
6b13c5b20bcfce9cfefdce5ef464448a,SAP Data Migration Analyst,2024-02-01T16:05:03Z,https://www.dice.com/job-detail/b4440471-5afc-4c1c-942d-670cbca2fcc6,"Universal City, CA, USA",$60 - $70,Sierra Business Solution LLC,Contract,FALSE,Hybrid/Onsite,2024-02-01T16:05:03Z,2024-02-01T23:58:01Z,Data Analyst
afa6719395a3304319b11ded7dba845d,Data Reporting Analyst,2024-02-01T17:03:27Z,https://www.dice.com/job-detail/d6fde526-d86d-40c8-8976-4a0682a631c2,"Harrison, NY, USA",$50 - $60,Arcon Solutions Inc,Contract,FALSE,Hybrid/Onsite,2024-02-01T17:03:27Z,2024-02-01T23:58:01Z,Data Analyst
d5cc7fc3bbd6f10b3b34a3c6e0689750,ERP Data Services Analyst II,2024-01-31T17:54:37Z,https://www.dice.com/job-detail/d2b14114-9e86-4307-aee7-a73fd0f73116,"Anchorage, AK, USA",Depends on Experience,OakTree Staffing Services,Contract,FALSE,Hybrid/Onsite,2024-01-31T17:54:37Z,2024-02-01T23:58:01Z,Data Analyst
e1550e6d9875cf8fd55aff8115df14c1,only w2 candidate # Data Analyst with Derivatives,2024-01-31T19:07:33Z,https://www.dice.com/job-detail/1ee60ed5-0cd1-47a7-a494-fbe292625689,"Charlotte, NC, USA",$60 - $70,Divfinite,Contract,FALSE,Hybrid/Onsite,2024-01-31T19:07:33Z,2024-02-01T23:58:01Z,Data Analyst
f7996c06972b3a12139f511ab9466231,"Data Analyst- Boston, MA(day 1 onsite)",2024-01-31T17:46:06Z,https://www.dice.com/job-detail/b0684cd2-7db3-4f5a-a89f-04c5e9f766fe,"Boston, MA, USA",,Amtex System Inc.,Contract,FALSE,Hybrid/Onsite,2024-02-01T20:31:43Z,2024-02-01T23:58:01Z,Data Analyst
902a1ffdf27956b481f508641a2193be,Data Analyst,2024-01-31T18:01:08Z,https://www.dice.com/job-detail/5b63ed47-a010-4523-afcd-f47c5823ba38,"McLean, VA, USA",,Palnar,"Contract, Third Party",FALSE,Hybrid/Onsite,2024-02-02T05:01:10Z,2024-02-01T23:58:01Z,Data Analyst
238e9d187ccccd9809a3fa29425e4669,Data Conversion Analyst,2024-01-31T17:57:38Z,https://www.dice.com/job-detail/5dba5455-b66f-4777-841c-af3f582a96db,"Fremont, CA, USA",Depends on Experience,Arthur Lawrence,Contract,FALSE,Hybrid/Onsite,2024-02-01T19:23:18Z,2024-02-01T23:58:01Z,Data Analyst
53439c023db85f07e40bc3b15988b7eb,Data Analyst,2024-01-25T20:09:59Z,https://www.dice.com/job-detail/54debb1e-0af7-4f5f-bf21-21399e34ac9d,"Plano, TX, USA",$60.00 - $65.00 per hour,BCforward,Contract,FALSE,Hybrid/Onsite,2024-02-02T04:09:53Z,2024-02-01T23:58:01Z,Data Analyst
83482e915e4d6f7df55307d30b1c5682,Data Analyst,2024-01-30T20:12:24Z,https://www.dice.com/job-detail/ce62b752-99b5-43da-9dce-d839a08731fc,"Chapel Hill, NC, USA",,Dexian DISYS,Contract,FALSE,Hybrid/Onsite,2024-02-02T04:08:58Z,2024-02-01T23:58:01Z,Data Analyst
dc59e10e13ee9df647575be30d19c293,Systems Data Analyst / Workday data conversion to Oracle,2024-01-30T15:03:10Z,https://www.dice.com/job-detail/1e1fc97f-57dc-4576-88fe-912c50304daf,"El Segundo, CA, USA",$60 - $70,Tekfortune Inc.,Contract,FALSE,Remote,2024-02-01T14:06:24Z,2024-02-01T23:58:01Z,Data Analyst
b8dedf2b22dcc3a7094b9b3b5b822949,Production Support Data Analyst,2024-01-31T13:43:51Z,https://www.dice.com/job-detail/7b12249d-50c2-4e68-9afb-c3aa252e6e8d,"Boston, MA, USA",$45 - $55,NR Consulting LLC,Contract,FALSE,Hybrid/Onsite,2024-01-31T13:43:51Z,2024-02-01T23:58:01Z,Data Analyst
addea19d1d7f9c833f67b2bbeac2551f,Michael Page- Data Analyst/Finance Applications Support,2024-01-31T00:11:10Z,https://www.dice.com/job-detail/1ee4af8c-f38b-443f-a219-faea60b9ccd7,"New York, NY, USA",$35 - $50 per hour,Michael Page International,Contract,FALSE,Hybrid/Onsite,2024-02-02T04:07:41Z,2024-02-01T23:58:01Z,Data Analyst
d75df056a65da8c92142fb22408a8c6b,Data Analyst,2024-01-30T17:31:02Z,https://www.dice.com/job-detail/84a85c85-ad5e-4904-8a91-876d2f41b2bc,"Minneapolis, MN, USA",$$45/hr,Aspired Solutions INC,Contract,FALSE,Hybrid/Onsite,2024-01-30T20:15:23Z,2024-02-01T23:58:01Z,Data Analyst
0d881eceb6abcba1c0a0222121b9f5ac,Data Analyst,2024-01-22T17:32:56Z,https://www.dice.com/job-detail/41623df2-d7a6-40e5-98f7-d90a0f4ac508,"Madison, WI, USA",$50 - $60 hourly,Kforce Technology Staffing,Contract,FALSE,Hybrid/Onsite,2024-02-02T04:37:03Z,2024-02-01T23:58:01Z,Data Analyst
e80f8ff76fb7fecbca646082e7064fad,Lead Data Analyst,2024-01-30T14:58:31Z,https://www.dice.com/job-detail/f1595034-a35d-4930-9e41-18a3b4797cd2,"McLean, VA, USA",Depends on Experience,Tekfortune Inc.,Contract,FALSE,Hybrid/Onsite,2024-01-31T22:29:25Z,2024-02-01T23:58:01Z,Data Analyst
38cdd509c5d6c118b1f613422c020c91,Financial Data Analyst,2024-01-26T19:25:18Z,https://www.dice.com/job-detail/deafc052-8a1f-48f4-8313-ee7b0fca6a98,"Armonk, NY, USA",Depends on Experience,Info Origin Inc.,Contract,FALSE,Hybrid/Onsite,2024-01-26T19:25:18Z,2024-02-01T23:58:01Z,Data Analyst
3c72e95961e1ee6f0b5b96e1010b8968,Business Data  Analyst-Excel and Access exp needed,2024-01-29T22:07:54Z,https://www.dice.com/job-detail/cf6d2536-e6a2-4b80-8233-e106a5b0b3f6,"Plano, TX, USA",Depends on Experience,Marlabs LLC,Contract,FALSE,Hybrid/Onsite,2024-01-31T17:55:23Z,2024-02-01T23:58:01Z,Data Analyst
577bd3b8d41399f00c302e1146d8afe4,Data Analyst,2024-01-26T21:07:47Z,https://www.dice.com/job-detail/d40b812e-e4a6-4631-93ba-d1943b90ac9e,"Denver, CO, USA","$60,000 - $70,000",AaraTechnologies Inc,Contract,FALSE,Hybrid/Onsite,2024-01-26T21:07:47Z,2024-02-01T23:58:01Z,Data Analyst
342738dc6b99f1bb07ffe6aa15aedd74,Sr Data Analyst (Onsite),2024-01-25T21:53:28Z,https://www.dice.com/job-detail/ba333032-6f37-46cf-abd0-a21c34015ee8,"Wesleyville, PA, USA",Depends on Experience,Valcan IT Inc,Contract,FALSE,Hybrid/Onsite,2024-01-25T21:54:12Z,2024-02-01T23:58:01Z,Data Analyst
f37fae945daf62e6b1d533489294048a,Data Analyst JT4JY,2024-01-26T15:08:49Z,https://www.dice.com/job-detail/cfbb0204-f32b-47b3-b7c4-00443ed6d0c5,"Houston, TX, USA",BASED ON EXPERIENCE,iSphere,Contract,FALSE,Hybrid/Onsite,2024-02-02T01:07:48Z,2024-02-01T23:58:01Z,Data Analyst
ca5a7bc96dfcf0f2dc32ae38c49a7001,Data Analyst,2024-01-26T21:14:25Z,https://www.dice.com/job-detail/5b77e234-33a2-4004-8d05-042e324c8a75,"Phoenix, AZ, USA","$60,000 - $70,000",AaraTechnologies Inc,Contract,FALSE,Hybrid/Onsite,2024-01-26T21:14:25Z,2024-02-01T23:58:01Z,Data Analyst
7886a03a2d67902629e5f7fc80db67d5,Data Analyst- Should have supported Sales,2024-01-26T14:05:56Z,https://www.dice.com/job-detail/8a2aa52d-d81d-4899-b56c-139584ca824c,"Ridgefield Park, NJ, USA",Depends on Experience,Marlabs LLC,Contract,FALSE,Hybrid/Onsite,2024-01-31T17:55:23Z,2024-02-01T23:58:01Z,Data Analyst
65b35b937cdf594dffd7a9b96557e957,Data Analyst,2024-01-24T13:24:26Z,https://www.dice.com/job-detail/5708b15b-23a5-4666-af34-fac3f5d2bb73,"Seattle, WA, USA",Depends on Experience,Belcan Services Group LLC,Contract,FALSE,Hybrid/Onsite,2024-02-01T06:27:51Z,2024-02-01T23:58:01Z,Data Analyst
a1de0d2445ddbadab929070b4d03419f,Need Lead Data Analyst with Mongo DB/NoSQL Exp,2024-01-09T23:21:27Z,https://www.dice.com/job-detail/ff34d4f9-df47-4a38-ac8b-c5a9453d9c2e,"McLean, VA, USA",$60 - $70,"Svam International, Inc.","Contract, Third Party",FALSE,Hybrid/Onsite,2024-01-30T15:52:26Z,2024-02-01T23:58:01Z,Data Analyst
877cc6d4dc48621077194fc4295f4697,Data Analyst,2024-01-26T21:10:40Z,https://www.dice.com/job-detail/972e8a2d-ad2a-4c5c-84dc-cf2234e314cb,"Richmond, VA, USA","$60,000 - $70,000",AaraTechnologies Inc,Contract,FALSE,Hybrid/Onsite,2024-01-26T21:10:40Z,2024-02-01T23:58:01Z,Data Analyst
bfecc1ba51c3fbdc76733b80e2b39318,"Data Migration Analyst - Chesterfield, VA (Hybrid) - F2f Interview",2024-01-30T16:15:29Z,https://www.dice.com/job-detail/5578679f-cb0a-460c-a1e7-452d4b65bd1d,"Richmond, VA, USA",$50+,"Vector Consulting, Inc","Third Party, Contract",FALSE,Hybrid/Onsite,2024-01-30T16:15:29Z,2024-02-01T23:58:01Z,Data Analyst
36d8c0a0a4cb4ebc327351f1b8c3b3f5,Data Analyst - Defined Benefits,2024-01-29T21:48:27Z,https://www.dice.com/job-detail/bbc5515d-c625-4934-a022-078514cfd168,"Durham, NC, USA",Depends on Experience,SPECTRAFORCE TECHNOLOGIES Inc.,Contract,FALSE,Hybrid/Onsite,2024-01-29T21:48:27Z,2024-02-01T23:58:01Z,Data Analyst
c5d0d73e8aea104abd2ce28f42daac84,Data Analyst,2024-01-26T21:12:32Z,https://www.dice.com/job-detail/dd47473a-3c84-46e3-84ab-212b517dd9cf,"Trenton, NJ, USA","$60,000 - $70,000",AaraTechnologies Inc,"Third Party, Contract",FALSE,Hybrid/Onsite,2024-01-26T21:12:32Z,2024-02-01T23:58:01Z,Data Analyst
83a1b004ec3022c801c575b1d3070fbd,Data Analyst,2024-01-05T16:40:58Z,https://www.dice.com/job-detail/e5857031-7531-49fe-8748-e0114e536647,"Richland, WA, USA",$50 - $80,CPS Comtech,Contract,FALSE,Hybrid/Onsite,2024-02-01T15:55:55Z,2024-02-01T23:58:01Z,Data Analyst
ed2be378f278ee30ced18fbcd9f13d57,Technical Data Analyst,2024-01-31T14:05:16Z,https://www.dice.com/job-detail/eedd69bd-288b-416b-a3b1-72f7a585b852,"McLean, VA, USA",$60 - $70,Tekfortune Inc.,"Third Party, Contract",FALSE,Hybrid/Onsite,2024-02-01T14:03:19Z,2024-02-01T23:58:01Z,Data Analyst
91b3a9d595674ff20b145c6ddc87203b,Sr. Principal Data Analyst,2024-01-29T22:07:16Z,https://www.dice.com/job-detail/7731d0f4-31ef-44ca-95a1-fd2167eb6a7f,"Lansing, MI, USA",USD65 - USD81,Randstad Digital,Contract,FALSE,Hybrid/Onsite,2024-02-02T04:05:19Z,2024-02-01T23:58:01Z,Data Analyst
91dd6014e427c3e0918f232d20b64943,Data Analyst/Finance Applications Support,2024-01-30T17:51:05Z,https://www.dice.com/job-detail/827eea40-c5f0-4989-b0c2-41b711c9cc2b,"New York, NY, USA",Depends on Experience,Alliance Sourcing Network,"Third Party, Contract",FALSE,Hybrid/Onsite,2024-01-30T17:51:49Z,2024-02-01T23:58:01Z,Data Analyst
bdb5b43c24356601b79c2d93697010c9,Data Ops Analyst,2024-01-30T16:11:41Z,https://www.dice.com/job-detail/18961c3c-3699-405d-930d-6c1f37641ec5,"Chicago, IL, USA",$44 - $45 per hour,LaSalle Network,Contract,FALSE,Hybrid/Onsite,2024-02-02T04:08:04Z,2024-02-01T23:58:01Z,Data Analyst
